date_st,acc_br,acc_sw,lat,lon,speed,Trip,acc_lat_dr,participant
2025-06-02T02:45:27Z,-0.54,-0.04000000000000001,43.01569166666667,-89.440065,NA,598,-0.03,AF04
2025-06-02T02:45:28Z,-0.42,-0.020000000000000004,43.01569166666667,-89.44026333333333,59,598,-0.03,AF04
2025-06-02T06:24:34Z,-0.43,0.020000000000000004,43.068995,-89.39239833333333,NA,600,-0.07,AF04
2025-06-02T06:24:35Z,-0.43,0.010000000000000007,43.068995,-89.3924,10,600,-0.07,AF04
2025-06-02T06:28:37Z,-0.5,0.16,43.06765,-89.40234166666667,27,600,-0.07,AF04
2025-06-02T06:28:38Z,-0.6000000000000001,0.1,43.067656666666664,-89.402245,NA,600,-0.07,AF04
2025-06-02T06:28:39Z,-0.48,0.07,43.06766,-89.40209333333334,48,600,-0.07,AF04
2025-06-04T22:44:15Z,-0.42999999999999994,-0.075,43.07098333333333,-89.39903666666666,NA,613,-0.045,AF04
2025-06-04T22:44:16Z,-0.49,-0.035,43.070978333333336,-89.39908,NA,613,-0.045,AF04
2025-06-04T22:44:45Z,-0.42,0.034999999999999996,43.07098666666667,-89.40055833333334,NA,613,-0.045,AF04
2025-06-04T22:44:47Z,-0.43999999999999995,0.0049999999999999975,43.070993333333334,-89.40061833333333,NA,613,-0.045,AF04
2025-06-05T04:07:59Z,-0.5,0.05,43.071196666666665,-89.38873833333334,NA,616,-0.01,AF04
2025-06-05T04:08:00Z,-0.5449999999999999,0.060000000000000005,43.07120166666667,-89.38874833333334,NA,616,-0.05,AF04
2025-06-05T04:08:01Z,-0.435,0.05,43.07123833333333,-89.38880333333333,NA,616,-0.05,AF04
2025-06-08T13:38:55Z,-0.46,-0.010000000000000002,43.071005,-89.39178833333334,NA,627,-0.04,AF04
2025-06-08T13:38:56Z,-0.47,0,43.070971666666665,-89.39182666666666,NA,627,-0.04,AF04
2025-06-08T13:41:55Z,-0.48,-0.0049999999999999975,43.06775833333333,-89.40387666666666,NA,627,-0.035,AF04
2025-06-08T13:42:50Z,-0.48,0.009999999999999997,43.067796666666666,-89.408835,NA,628,-0.06,AF04
2025-06-08T13:42:51Z,-0.53,0,43.067791666666665,-89.40888666666666,NA,628,-0.06,AF04
2025-06-08T13:42:52Z,-0.42,0.009999999999999997,43.067791666666665,-89.40898833333334,NA,628,-0.06,AF04
2025-06-08T14:08:44Z,-0.46,-0.060000000000000005,43.06769333333333,-89.40418,NA,628,0.01,AF04
2025-06-08T14:08:45Z,-0.45,-0.01,43.067695,-89.40411,NA,628,0.01,AF04
2025-06-11T01:31:23Z,-0.6000000000000001,-0.02500000000000001,43.067715,-89.402305,NA,635,-0.08499999999999999,AF04
2025-06-11T01:31:24Z,-0.5800000000000001,-0.02500000000000001,43.06771333333333,-89.40240833333333,NA,635,-0.08499999999999999,AF04
2025-06-11T01:31:25Z,-0.46,-0.0050000000000000044,43.06771333333333,-89.40256166666667,NA,635,-0.08499999999999999,AF04
2025-06-11T22:43:22Z,-0.44,-0.02,43.07098333333333,-89.39179,NA,637,-0.02,AF04
2025-06-12T23:04:12Z,-0.44000000000000006,0.02,43.07327333333333,-89.40044666666667,NA,642,0,AF04
2025-06-12T23:05:00Z,-0.46,0.01999999999999999,43.074935,-89.40624333333334,NA,642,-0.09,AF04
2025-06-12T23:06:33Z,-0.52,0,43.076463333333336,-89.41273666666666,NA,642,-0.05,AF04
2025-06-12T23:06:34Z,-0.5,0,43.076463333333336,-89.412845,NA,642,-0.05,AF04
2025-06-13T00:31:57Z,-0.4950000000000001,-0.01,43.07867666666667,-89.430715,NA,643,0,AF04
2025-06-13T00:31:58Z,-0.415,0.04,43.078645,-89.43061666666667,NA,643,0,AF04
2025-06-13T00:33:36Z,-0.44000000000000006,-0.16999999999999998,43.07282,-89.42518833333334,NA,643,-0.07,AF04
2025-06-13T00:35:50Z,-0.48,-0.09,43.07334,-89.41271166666667,NA,643,-0.02,AF04
2025-06-13T00:35:51Z,-0.43999999999999995,-0.19,43.07333666666667,-89.41257,NA,643,-0.02,AF04
2025-06-13T00:36:38Z,-0.46,0.009999999999999998,43.072898333333335,-89.40918666666667,NA,643,-0.03,AF04
2025-06-13T00:36:39Z,-0.5,-0.010000000000000002,43.072878333333335,-89.409115,NA,643,-0.03,AF04
2025-06-13T00:36:40Z,-0.51,-0.020000000000000004,43.07284,-89.40901166666667,NA,643,-0.03,AF04
2025-06-15T14:46:17Z,-0.47,-0.06,43.06413833333333,-89.40244666666666,NA,652,-0.05,AF04
2025-06-15T14:46:18Z,-0.49999999999999994,-0.06999999999999999,43.06417833333333,-89.402445,NA,652,-0.05,AF04
2025-06-15T19:20:25Z,-0.42,0.03,43.07098666666667,-89.40084,NA,653,-0.06,AF04
2025-06-15T23:31:27Z,-0.505,0,43.07202,-89.39766833333333,NA,655,-0.03,AF04
2025-06-15T23:31:28Z,-0.4449999999999999,0,43.07202,-89.39766666666667,NA,655,-0.03,AF04
2025-06-15T23:31:56Z,-0.4449999999999999,0.009999999999999998,43.072001666666665,-89.39602666666667,NA,655,-0.03,AF04
2025-06-16T00:21:44Z,-0.48,0,43.04602333333333,-89.47377333333333,NA,656,-0.02,AF04
2025-06-16T00:21:45Z,-0.5499999999999999,-0.02,43.04602166666667,-89.47376833333334,NA,656,-0.02,AF04
2025-06-16T00:21:46Z,-0.72,-0.14,43.04599833333333,-89.47371166666667,NA,656,-0.02,AF04
2025-06-16T00:21:47Z,-0.59,-0.21,43.04598,-89.47366333333333,NA,656,-0.02,AF04
2025-06-16T00:21:48Z,-0.6,-0.21,43.045865,-89.473425,NA,656,-0.02,AF04
2025-06-16T00:21:49Z,-0.47,-0.08,43.04580333333333,-89.473215,NA,656,-0.02,AF04
2025-06-16T23:32:47Z,-0.43500000000000005,-0.075,43.07087333333333,-89.395865,NA,661,-0.045,AF04
2025-06-17T00:30:55Z,-0.44000000000000006,0.039999999999999994,43.07326166666667,-89.41393,NA,662,-0.06,AF04
2025-06-17T00:50:36Z,-0.46,-0.04000000000000001,43.067681666666665,-89.41285333333333,NA,662,-0.06,AF04
2025-06-17T00:50:37Z,-0.45,0.03,43.067703333333334,-89.412825,NA,662,-0.06,AF04
2025-06-17T00:50:38Z,-0.43999999999999995,0.2,43.067748333333334,-89.41275,NA,662,-0.06,AF04
2025-06-17T00:55:17Z,-0.455,-0.020000000000000004,43.07088666666667,-89.39186166666667,NA,662,-0.03,AF04
2025-06-17T00:55:18Z,-0.5249999999999999,-0.15,43.070908333333335,-89.391835,NA,662,-0.03,AF04
2025-06-18T22:57:34Z,-0.5,0,43.07094,-89.40055333333333,NA,669,-0.02,AF04
2025-06-18T22:57:35Z,-0.5599999999999999,-0.009999999999999998,43.07093666666667,-89.40057833333333,NA,669,-0.02,AF04
2025-06-18T22:57:36Z,-0.5399999999999999,-0.02,43.07093666666667,-89.40062,NA,669,-0.02,AF04
2025-06-18T22:57:37Z,-0.52,-0.02,43.07094,-89.40067166666667,NA,669,-0.02,AF04
2025-06-19T22:55:52Z,-0.49,0,43.07093166666667,-89.399055,NA,671,-0.05,AF04
2025-06-19T22:55:53Z,-0.4600000000000001,-0.020000000000000004,43.070933333333336,-89.39917666666666,NA,671,-0.05,AF04
2025-06-19T23:00:17Z,-0.425,0.08,43.075181666666666,-89.40620166666666,NA,671,-0.04,AF04
2025-06-19T23:00:28Z,-0.45500000000000007,0.04,43.07601,-89.40596166666667,NA,671,-0.04,AF04
2025-06-19T23:00:29Z,-0.43500000000000005,-0.16,43.076011666666666,-89.40596333333333,NA,671,-0.04,AF04
2025-06-19T23:01:30Z,-0.45,0,43.076431666666664,-89.41277166666667,NA,671,-0.05,AF04
2025-06-20T00:27:00Z,-0.51,0.0049999999999999975,43.07723166666667,-89.429035,NA,672,-0.045,AF04
2025-06-20T00:27:01Z,-0.4700000000000001,-0.34500000000000003,43.077225,-89.42903333333334,NA,672,-0.045,AF04
2025-06-20T00:27:43Z,-0.42,0.095,43.07600166666667,-89.42519,NA,672,-0.045,AF04
2025-06-20T00:29:38Z,-0.55,-0.08000000000000002,43.07325,-89.413965,NA,672,-0.06,AF04
2025-06-20T00:29:39Z,-0.49,0.039999999999999994,43.07316,-89.41396,NA,672,-0.06,AF04
2025-06-20T00:53:58Z,-0.43999999999999995,-0.020000000000000004,43.06764166666667,-89.40128833333333,NA,673,-0.03,AF04
2025-06-20T00:53:59Z,-0.49,0,43.06764166666667,-89.40122333333333,NA,673,-0.03,AF04
2025-06-20T00:54:52Z,-0.425,0.020000000000000004,43.067075,-89.39540166666667,NA,673,-0.05,AF04
2025-06-20T00:54:53Z,-0.455,-0.18,43.06706833333333,-89.395375,NA,673,-0.05,AF04
2025-06-20T00:56:10Z,-0.51,-0.06,43.070933333333336,-89.39183,NA,673,-0.02,AF04
2025-06-20T23:32:22Z,-0.5,-0.019999999999999997,43.07141166666667,-89.39049333333334,NA,674,-0.04,AF04
2025-06-20T23:32:23Z,-0.55,-0.019999999999999997,43.07141166666667,-89.39049333333334,NA,674,-0.04,AF04
2025-06-20T23:32:24Z,-0.45,-0.11,43.07141166666667,-89.39049333333334,NA,674,-0.04,AF04
2025-06-20T23:32:25Z,-0.48,-0.03000000000000001,43.07141166666667,-89.39049333333334,NA,674,-0.04,AF04
2025-06-20T23:33:49Z,-0.43500000000000005,0.015,43.070928333333335,-89.39902,NA,674,-0.055,AF04
2025-06-20T23:33:50Z,-0.44500000000000006,-0.055,43.070933333333336,-89.39914,NA,674,-0.055,AF04
2025-06-20T23:35:20Z,-0.57,0.015,43.072015,-89.40574,NA,674,-0.005,AF04
2025-06-20T23:35:21Z,-0.53,0.005,43.07207833333333,-89.40573833333333,NA,674,-0.005,AF04
2025-06-20T23:36:26Z,-0.52,-0.01,43.07310833333333,-89.40593166666666,NA,674,0.02,AF04
2025-06-20T23:36:27Z,-0.52,-0.08,43.073105,-89.405935,NA,674,0.02,AF04
2025-06-20T23:36:28Z,-0.51,-0.1,43.073148333333336,-89.40597333333334,NA,674,0.02,AF04
2025-06-20T23:36:47Z,-0.43999999999999995,-0.01,43.07481666666666,-89.40627,NA,674,0.02,AF04
2025-06-20T23:37:02Z,-0.43500000000000005,0.035,43.075875,-89.40595333333333,NA,674,-0.065,AF04
2025-06-20T23:37:03Z,-0.495,-0.035,43.075873333333334,-89.40595166666667,NA,674,-0.065,AF04
2025-06-20T23:37:04Z,-0.515,-0.195,43.07589333333333,-89.405945,NA,674,-0.065,AF04
2025-06-20T23:37:05Z,-0.43500000000000005,-0.425,43.075981666666664,-89.405945,NA,674,-0.065,AF04
2025-06-21T01:32:27Z,-0.48499999999999993,-0.01,43.07642166666667,-89.41284666666667,NA,676,-0.01,AF04
2025-06-21T01:32:28Z,-0.655,-0.11,43.07642166666667,-89.41279,NA,676,-0.01,AF04
2025-06-21T01:33:41Z,-0.42999999999999994,-0.095,43.075268333333334,-89.40621166666666,NA,676,-0.055,AF04
2025-06-21T01:33:42Z,-0.62,-0.105,43.075226666666666,-89.40622,NA,676,-0.055,AF04
2025-06-21T01:33:43Z,-0.52,-0.065,43.07514666666667,-89.406225,NA,676,-0.055,AF04
2025-06-21T01:34:32Z,-0.49,-0.019999999999999997,43.07353333333333,-89.40620333333334,NA,676,-0.04,AF04
2025-06-21T01:34:33Z,-0.43999999999999995,-0.19,43.07352,-89.406205,NA,676,-0.04,AF04
2025-06-21T19:49:36Z,-0.43,-0.05,43.068511666666666,-89.38451666666667,NA,679,-0.01,AF04
2025-06-21T20:49:42Z,-0.43,0.06,42.65180333333333,-88.742865,NA,679,-0.04,AF04
2025-06-21T20:53:46Z,-0.43999999999999995,-0.21,42.60844,-88.72335,NA,679,-0.02,AF04
2025-06-21T20:53:47Z,-0.5199999999999999,-0.47,42.60843166666667,-88.72332,NA,679,-0.02,AF04
2025-06-21T20:53:48Z,-0.64,-0.51,42.608446666666666,-88.72322166666666,NA,679,-0.02,AF04
2025-06-21T20:53:49Z,-0.5599999999999999,-0.53,42.6085,-88.72308833333334,NA,679,-0.02,AF04
2025-06-21T20:53:50Z,-0.48,0.03,42.60859166666667,-88.72293333333333,NA,679,-0.02,AF04
2025-06-21T20:53:51Z,-0.41999999999999993,0.02,42.608695,-88.72272833333334,NA,679,-0.02,AF04
2025-06-21T21:17:51Z,-0.415,0.02,42.58118833333333,-88.25702,NA,679,0,AF04
2025-06-21T21:17:52Z,-0.445,0.02,42.581185,-88.25698666666666,NA,679,0,AF04
2025-06-21T21:35:09Z,-0.4650000000000001,0.07,42.567025,-87.95334666666666,NA,679,-0.04,AF04
2025-06-21T21:35:10Z,-0.495,0.06,42.566921666666666,-87.95333666666667,NA,679,-0.04,AF04
2025-06-21T21:35:11Z,-0.43500000000000005,0,42.56677833333333,-87.95332,NA,679,-0.04,AF04
2025-06-21T21:41:25Z,-0.435,-0.01,42.466118333333334,-87.94668833333333,NA,679,-0.01,AF04
2025-06-21T21:41:26Z,-0.455,0,42.466085,-87.94668333333334,NA,679,-0.01,AF04
2025-06-21T21:41:27Z,-0.415,0.01,42.46601666666667,-87.94667666666666,NA,679,-0.01,AF04
2025-06-22T00:00:11Z,-0.42,0.009999999999999998,41.878033333333335,-87.64418166666667,NA,680,-0.03,AF04
2025-06-22T00:00:12Z,-0.6000000000000001,-0.04000000000000001,41.878038333333336,-87.64414833333333,NA,680,-0.03,AF04
2025-06-22T00:00:13Z,-0.6599999999999999,-0.05,41.87804166666667,-87.64409333333333,NA,680,-0.03,AF04
2025-06-22T00:00:14Z,-0.45,-0.15,41.87805,-87.64399666666667,NA,680,-0.03,AF04
2025-06-22T02:11:43Z,-0.43,-0.13,41.875925,-87.62664666666667,NA,681,-0.04,AF04
2025-06-22T02:11:44Z,-0.43,-0.07999999999999999,41.875905,-87.62672333333333,NA,681,-0.04,AF04
2025-06-22T05:21:01Z,-0.42,0.010000000000000002,43.06677333333333,-89.38571333333333,NA,681,-0.04,AF04
2025-06-22T05:21:02Z,-0.4900000000000001,-0.019999999999999997,43.06677166666667,-89.38571333333333,NA,681,-0.04,AF04
2025-06-22T05:21:03Z,-0.6399999999999999,-0.019999999999999997,43.066806666666665,-89.38569333333334,NA,681,-0.04,AF04
2025-06-22T05:21:04Z,-0.5900000000000001,-0.05,43.06684166666667,-89.38567166666667,NA,681,-0.04,AF04
2025-06-22T05:21:59Z,-0.47,-0.010000000000000002,43.06972666666667,-89.38683166666667,NA,681,-0.04,AF04
2025-06-22T05:22:00Z,-0.49,-0.09,43.06976,-89.38685833333334,NA,681,0.04,AF04
2025-06-22T05:22:01Z,-0.46,-0.08,43.06981,-89.38694,NA,681,0.04,AF04
2025-06-22T05:23:00Z,-0.42499999999999993,0.06,43.07118833333333,-89.38876166666667,NA,681,-0.04,AF04
2025-06-22T05:23:01Z,-0.5549999999999999,0.04,43.0712,-89.38878166666667,NA,681,-0.04,AF04
2025-06-22T05:23:02Z,-0.6849999999999999,0.03,43.07123833333333,-89.38883166666666,NA,681,-0.04,AF04
2025-06-22T12:59:27Z,-0.42,-0.020000000000000004,43.068755,-89.392755,NA,684,-0.05,AF04
2025-06-22T14:36:12Z,-0.42,0.23,43.063001666666665,-89.40056166666666,NA,686,-0.03,AF04
2025-06-22T14:36:13Z,-0.44,0.04,43.063085,-89.40048833333333,NA,686,-0.03,AF04
2025-06-22T14:37:20Z,-0.43,0.01,43.06679166666667,-89.39523333333334,NA,686,-0.02,AF04
2025-06-22T14:37:21Z,-0.44,-0.009999999999999998,43.06679166666667,-89.39523333333334,NA,686,-0.02,AF04
2025-06-22T14:39:01Z,-0.45,-0.145,43.070885,-89.39187833333334,NA,686,-0.005,AF04
2025-06-22T14:39:02Z,-0.52,-0.075,43.07091666666667,-89.39183,NA,686,-0.005,AF04
2025-06-22T14:39:03Z,-0.58,-0.165,43.070971666666665,-89.39175166666666,NA,686,-0.005,AF04
2025-06-22T19:53:38Z,-0.415,-0.05500000000000001,43.06983833333334,-89.393705,NA,688,-0.045,AF04
2025-06-22T19:53:52Z,-0.425,-0.445,43.07087666666666,-89.39424666666666,NA,688,-0.045,AF04
2025-06-22T19:53:53Z,-0.425,-0.16499999999999998,43.07092166666666,-89.39434666666666,NA,688,-0.045,AF04
2025-06-22T19:54:24Z,-0.42999999999999994,0,43.07102166666667,-89.398915,NA,688,-0.04,AF04
2025-06-22T19:54:25Z,-0.41999999999999993,-0.05,43.07102666666667,-89.39894833333334,NA,688,-0.04,AF04
2025-06-22T19:55:04Z,-0.42,0.03,43.071068333333336,-89.40053333333333,NA,688,-0.04,AF04
2025-06-22T19:55:05Z,-0.47,0.02,43.071068333333336,-89.40053333333333,NA,688,-0.04,AF04
2025-06-22T19:55:06Z,-0.51,-0.05,43.07106666666667,-89.400595,NA,688,-0.04,AF04
2025-06-22T19:55:07Z,-0.51,0.02,43.071056666666664,-89.40071,NA,688,-0.04,AF04
2025-06-22T19:55:08Z,-0.43,-0.03000000000000001,43.07105166666667,-89.40087333333334,NA,688,-0.04,AF04
2025-06-22T19:55:43Z,-0.5800000000000001,0,43.071036666666664,-89.40396666666666,NA,688,-0.04,AF04
2025-06-22T19:55:44Z,-0.6299999999999999,-0.05,43.071038333333334,-89.40403,NA,688,-0.04,AF04
2025-06-22T19:55:45Z,-0.42,-0.16999999999999998,43.071041666666666,-89.40416333333333,NA,688,-0.04,AF04
2025-06-22T22:53:58Z,-0.47,-0.185,43.075335,-89.453105,NA,690,-0.005,AF04
2025-06-22T22:53:59Z,-0.5,-0.335,43.075325,-89.45313,NA,690,-0.005,AF04
2025-06-22T23:50:40Z,-0.505,-0.03,43.072156666666665,-89.40422333333333,NA,691,-0.03,AF04
2025-06-22T23:50:41Z,-0.455,0,43.072155,-89.40416833333333,NA,691,-0.03,AF04
2025-06-23T23:09:57Z,-0.44,-0.05,43.07091833333333,-89.399165,NA,696,-0.05,AF04
2025-06-23T23:11:22Z,-0.41999999999999993,0.02,43.071023333333336,-89.40553666666666,NA,696,-0.02,AF04
2025-06-23T23:13:20Z,-0.485,-0.03,43.07201,-89.40569333333333,NA,696,-0.02,AF04
2025-06-23T23:13:21Z,-0.585,0,43.072026666666666,-89.40569333333333,NA,696,-0.02,AF04
2025-06-23T23:13:22Z,-0.735,0.01,43.07205666666667,-89.40569666666667,NA,696,-0.02,AF04
2025-06-23T23:13:23Z,-0.42499999999999993,-0.06,43.0721,-89.40571,NA,696,-0.02,AF04
2025-06-23T23:14:15Z,-0.42,-0.03000000000000001,43.07324,-89.40590166666667,NA,696,-0.04,AF04
2025-06-23T23:14:16Z,-0.45000000000000007,-0.019999999999999997,43.073256666666666,-89.40593,NA,696,-0.04,AF04
2025-06-23T23:14:34Z,-0.47,0.03,43.07485833333333,-89.40618666666667,NA,696,-0.04,AF04
2025-06-23T23:14:35Z,-0.45000000000000007,-0.03000000000000001,43.074885,-89.40619166666667,NA,696,-0.04,AF04
2025-06-23T23:15:38Z,-0.46,0.0049999999999999975,43.07642166666667,-89.41255166666667,NA,696,-0.055,AF04
2025-06-23T23:15:39Z,-0.5299999999999999,0.025,43.07641666666667,-89.41260666666666,NA,696,-0.055,AF04
2025-06-23T23:15:40Z,-0.47,-0.0049999999999999975,43.076418333333336,-89.412715,NA,696,-0.055,AF04
2025-06-23T23:20:30Z,-0.44000000000000006,-0.19,43.07841333333333,-89.41859,NA,696,-0.02,AF04
2025-06-23T23:20:31Z,-0.44000000000000006,-0.21,43.07834666666667,-89.418635,NA,696,-0.02,AF04
2025-06-24T00:46:27Z,-0.45,0.02,43.07216,-89.40427333333334,NA,697,-0.04,AF04
2025-06-24T00:46:28Z,-0.44,0,43.07215333333333,-89.40427,NA,697,-0.04,AF04
2025-06-25T22:45:26Z,-0.49999999999999994,0.02,43.071041666666666,-89.39174666666666,NA,706,-0.04,AF04
2025-06-25T22:45:27Z,-0.48,0.02,43.07102,-89.39176333333333,NA,706,-0.04,AF04
2025-06-25T22:46:44Z,-0.44000000000000006,0,43.07094166666667,-89.39906666666667,NA,706,-0.06,AF04
2025-06-25T22:46:45Z,-0.46,-0.07,43.070946666666664,-89.399185,NA,706,-0.06,AF04
2025-06-26T01:21:01Z,-0.415,-0.020000000000000004,43.07197333333333,-89.40571,NA,708,-0.03,AF04
2025-06-26T01:21:31Z,-0.415,0.05,43.073188333333334,-89.405875,NA,708,-0.03,AF04
2025-06-26T01:21:32Z,-0.5249999999999999,-0.04000000000000001,43.073193333333336,-89.40587833333333,NA,708,-0.03,AF04
2025-06-26T01:21:33Z,-0.5249999999999999,-0.05,43.07320166666667,-89.405895,NA,708,-0.03,AF04
2025-06-26T01:21:52Z,-0.435,0.03,43.07488166666667,-89.406195,NA,708,-0.03,AF04
2025-06-26T01:21:53Z,-0.5549999999999999,-0.04000000000000001,43.07491666666667,-89.406195,NA,708,-0.03,AF04
2025-06-26T01:21:54Z,-0.595,-0.020000000000000004,43.074978333333334,-89.40619833333334,NA,708,-0.03,AF04
2025-06-26T01:21:55Z,-0.425,0.14,43.075055,-89.40620333333334,NA,708,-0.03,AF04
2025-06-26T01:23:01Z,-0.43499999999999994,0,43.07648,-89.412535,NA,708,-0.05,AF04
2025-06-26T01:23:02Z,-0.6749999999999999,-0.03,43.07648,-89.41258666666667,NA,708,-0.05,AF04
2025-06-26T01:23:03Z,-0.565,0,43.076476666666665,-89.412695,NA,708,-0.05,AF04
2025-06-26T02:32:37Z,-0.59,-0.13,43.07521833333333,-89.40623666666667,NA,709,-0.06,AF04
2025-06-26T02:32:38Z,-0.5299999999999999,-0.12,43.07515166666666,-89.40624833333334,NA,709,-0.06,AF04
2025-06-26T02:34:37Z,-0.43499999999999994,-0.01,43.07206166666667,-89.39770166666666,NA,709,0.01,AF04
2025-06-26T02:34:38Z,-0.525,-0.04,43.07205833333333,-89.39767,NA,709,0.01,AF04
2025-06-26T02:34:39Z,-0.5549999999999999,-0.01,43.07206333333333,-89.39764666666666,NA,709,0.01,AF04
2025-06-26T02:34:53Z,-0.525,0,43.07206333333333,-89.39611166666667,NA,709,0.01,AF04
2025-06-26T02:34:54Z,-0.615,-0.01,43.072055,-89.39605,NA,709,0.01,AF04
2025-06-26T02:34:55Z,-0.5449999999999999,0,43.07203833333333,-89.39597,NA,709,0.01,AF04
2025-06-26T23:06:59Z,-0.45,-0.15000000000000002,43.07100666666667,-89.39173333333333,NA,714,-0.02,AF04
2025-06-26T23:07:00Z,-0.445,-0.095,43.070975,-89.39177666666667,NA,714,-0.045,AF04
2025-06-26T23:07:01Z,-0.445,-0.0050000000000000044,43.07092,-89.39184333333333,NA,714,-0.045,AF04
2025-06-26T23:07:36Z,-0.425,-0.385,43.070845,-89.39425,NA,714,-0.045,AF04
2025-06-26T23:07:37Z,-0.425,-0.095,43.07092,-89.39434666666666,NA,714,-0.045,AF04
2025-06-27T00:22:30Z,-0.45,-0.055,43.07881,-89.43155,NA,715,-0.005,AF04
2025-06-27T00:22:42Z,-0.44,-0.455,43.078525,-89.43265666666667,NA,715,-0.005,AF04
2025-06-27T00:24:59Z,-0.46,-0.07,43.077236666666664,-89.42902,NA,715,-0.01,AF04
2025-06-27T00:25:00Z,-0.48,-0.35,43.07721333333333,-89.429005,NA,715,-0.07,AF04
2025-06-27T00:31:00Z,-0.46,-0.51,43.072426666666665,-89.42468666666667,NA,715,-0.07,AF04
2025-06-27T00:32:12Z,-0.46,-0.01999999999999999,43.07319666666667,-89.41395333333334,NA,715,-0.07,AF04
2025-06-28T00:06:16Z,-0.5049999999999999,0,43.071018333333335,-89.39177666666667,NA,720,-0.03,AF04
2025-06-28T00:07:07Z,-0.415,-0.37,43.07075666666667,-89.39414833333333,NA,720,-0.05,AF04
2025-06-28T16:51:21Z,-0.42999999999999994,-0.039999999999999994,43.07191666666667,-89.40567833333333,NA,726,-0.02,AF04
2025-06-28T16:51:22Z,-0.43999999999999995,0.23,43.07194333333333,-89.40571333333334,NA,726,-0.02,AF04
2025-06-28T16:54:19Z,-0.425,0.05500000000000001,43.07172166666667,-89.39259833333334,NA,726,-0.035,AF04
2025-06-28T19:38:39Z,-0.42,-0.14,43.07651166666667,-89.41720333333333,NA,728,-0.03,AF04
2025-06-28T19:39:18Z,-0.42,0.009999999999999998,43.07651166666667,-89.41720333333333,NA,728,-0.03,AF04
2025-06-28T19:40:12Z,-0.5,0.06,43.07651166666667,-89.41720333333333,NA,728,-0.03,AF04
2025-06-28T19:40:13Z,-0.4300000000000001,-0.17,43.07651166666667,-89.41720333333333,NA,728,-0.03,AF04
2025-06-28T19:44:37Z,-0.43999999999999995,-0.06,43.07651166666667,-89.41720333333333,NA,728,0.02,AF04
2025-06-28T19:44:58Z,-0.43999999999999995,-0.01,43.07651166666667,-89.41720333333333,NA,728,0.02,AF04
2025-06-28T22:16:25Z,-0.47,0.08,43.073366666666665,-89.40596833333333,NA,730,-0.03,AF04
2025-06-28T22:22:22Z,-0.43999999999999995,0.07,43.068265,-89.385015,NA,730,0.01,AF04
2025-06-28T23:10:47Z,-0.48,-0.04,43.12741666666667,-89.30042,NA,731,0.01,AF04
2025-06-28T23:10:48Z,-0.44,-0.16,43.12741666666667,-89.30042,NA,731,0.01,AF04
2025-06-28T23:10:54Z,-0.43,-0.01,43.12741666666667,-89.30042,NA,731,0.01,AF04
2025-06-28T23:22:11Z,-0.42,-0.06,43.08157666666666,-89.37457833333333,NA,731,-0.05,AF04
2025-06-28T23:22:12Z,-0.5700000000000001,0.03,43.081555,-89.37458833333334,NA,731,-0.05,AF04
2025-06-28T23:22:13Z,-0.6699999999999999,-0.13,43.081535,-89.37460833333333,NA,731,-0.05,AF04
2025-06-28T23:22:14Z,-0.46,-0.009999999999999997,43.081518333333335,-89.37462,NA,731,-0.05,AF04
2025-06-29T14:32:38Z,-0.43,0.13,43.06214833333333,-89.40111333333333,NA,736,-0.05,AF04
2025-06-29T14:33:04Z,-0.47,0.03,43.06213833333333,-89.404025,NA,736,-0.04,AF04
2025-06-29T14:33:05Z,-0.48,0,43.06213833333333,-89.404025,NA,736,-0.04,AF04
2025-06-29T14:33:06Z,-0.45,0.06,43.06213833333333,-89.404025,NA,736,-0.04,AF04
2025-06-29T15:03:34Z,-0.43,0.02,43.067753333333336,-89.40431,NA,737,-0.02,AF04
2025-06-29T15:03:35Z,-0.47,-0.009999999999999998,43.067753333333336,-89.404305,NA,737,-0.02,AF04
2025-06-29T15:06:44Z,-0.42999999999999994,0.010000000000000002,43.067748333333334,-89.39887166666666,NA,737,-0.04,AF04
2025-06-29T15:06:45Z,-0.5299999999999999,-0.060000000000000005,43.067748333333334,-89.39887166666666,NA,737,-0.04,AF04
2025-07-01T23:46:02Z,-0.51,-0.09000000000000001,43.07192166666667,-89.405658333333335,NA,750,0.02,AF04
2025-07-01T23:46:03Z,-0.41999999999999993,-0.06,43.07195,-89.40571166666666,NA,750,0.02,AF04
2025-07-01T23:49:43Z,-0.485,-0.020000000000000004,43.076485,-89.41616333333333,NA,750,-0.05,AF04
2025-07-01T23:49:44Z,-0.475,0,43.076483333333336,-89.41633666666667,NA,750,-0.05,AF04
2025-07-02T01:17:57Z,-0.45,0,43.067685,-89.41031,NA,751,-0.02,AF04
2025-07-02T01:17:58Z,-0.41999999999999993,-0.03,43.067685,-89.41031,NA,751,-0.02,AF04
2025-07-05T23:20:56Z,-0.4600000000000001,-0.065,43.075345,-89.4531,NA,768,-0.015,AF04
2025-07-05T23:20:57Z,-0.48,-0.265,43.075325,-89.45313833333333,NA,768,-0.015,AF04
2025-07-05T23:57:43Z,-0.47,-0.009999999999999998,43.075248333333334,-89.451565,NA,769,-0.02,AF04
2025-07-05T23:57:44Z,-0.42999999999999994,0,43.075246666666665,-89.45152333333333,NA,769,-0.02,AF04
2025-07-06T15:28:57Z,-0.415,-0.23,43.06545166666667,-89.416695,NA,775,-0.02,AF04
